time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
6.822638000;1.052e+00;7.499e-01;2.466e-03;7.127e-01;2.343e-03;1.052e+00;6.749e-01;2.219e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.126e-01;-1.415e-02;5.000e+01
6.828638000;1.052e+00;7.499e-01;2.468e-03;7.127e-01;2.346e-03;1.052e+00;6.749e-01;2.221e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.126e-01;-1.415e-02;5.000e+01
6.843638000;1.052e+00;7.499e-01;2.473e-03;7.127e-01;2.351e-03;1.052e+00;6.749e-01;2.226e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.126e-01;-1.415e-02;5.000e+01
7.296638000;1.052e+00;7.499e-01;2.629e-03;7.127e-01;2.499e-03;1.052e+00;6.749e-01;2.366e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.430e-02;5.000e+01
7.327638000;1.052e+00;7.499e-01;2.639e-03;7.127e-01;2.508e-03;1.052e+00;6.749e-01;2.375e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.431e-02;5.000e+01
7.348638000;1.052e+00;7.499e-01;2.646e-03;7.127e-01;2.514e-03;1.052e+00;6.749e-01;2.381e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.431e-02;5.000e+01
7.555638000;1.052e+00;7.499e-01;2.709e-03;7.127e-01;2.574e-03;1.052e+00;6.749e-01;2.438e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.438e-02;5.000e+01
7.621638000;1.052e+00;7.499e-01;2.728e-03;7.127e-01;2.592e-03;1.052e+00;6.749e-01;2.455e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.439e-02;5.000e+01
7.622638000;1.052e+00;7.499e-01;2.729e-03;7.126e-01;2.593e-03;1.052e+00;6.749e-01;2.456e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.439e-02;5.000e+01
7.842638000;1.052e+00;7.499e-01;2.791e-03;7.126e-01;2.653e-03;1.052e+00;6.749e-01;2.512e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.445e-02;5.000e+01
7.858638000;1.052e+00;7.499e-01;2.796e-03;7.126e-01;2.657e-03;1.052e+00;6.749e-01;2.516e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.446e-02;5.000e+01
7.862638000;1.052e+00;7.499e-01;2.797e-03;7.126e-01;2.658e-03;1.052e+00;6.749e-01;2.517e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.446e-02;5.000e+01
8.327638000;1.052e+00;7.499e-01;2.913e-03;7.126e-01;2.769e-03;1.052e+00;6.749e-01;2.622e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.456e-02;5.000e+01
8.341638000;1.052e+00;7.499e-01;2.917e-03;7.126e-01;2.772e-03;1.052e+00;6.749e-01;2.625e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.125e-01;-1.457e-02;5.000e+01
8.730638000;1.052e+00;7.499e-01;3.000e-03;7.126e-01;2.851e-03;1.052e+00;6.749e-01;2.700e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.465e-02;5.000e+01
8.802638000;1.052e+00;7.499e-01;3.014e-03;7.126e-01;2.865e-03;1.052e+00;6.749e-01;2.713e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.466e-02;5.000e+01
8.901638000;1.052e+00;7.499e-01;3.033e-03;7.126e-01;2.882e-03;1.052e+00;6.749e-01;2.730e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.468e-02;5.000e+01
8.913638000;1.052e+00;7.499e-01;3.036e-03;7.126e-01;2.885e-03;1.052e+00;6.749e-01;2.732e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.468e-02;5.000e+01
9.177638000;1.052e+00;7.499e-01;3.081e-03;7.126e-01;2.928e-03;1.052e+00;6.749e-01;2.773e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.472e-02;5.000e+01
9.178638000;1.052e+00;7.499e-01;3.082e-03;7.125e-01;2.929e-03;1.052e+00;6.749e-01;2.774e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.472e-02;5.000e+01
9.401638000;1.052e+00;7.499e-01;3.118e-03;7.125e-01;2.963e-03;1.052e+00;6.749e-01;2.806e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.475e-02;5.000e+01
9.423638000;1.052e+00;7.499e-01;3.121e-03;7.125e-01;2.966e-03;1.052e+00;6.749e-01;2.809e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.476e-02;5.000e+01
9.453638000;1.052e+00;7.499e-01;3.126e-03;7.125e-01;2.970e-03;1.052e+00;6.749e-01;2.813e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.476e-02;5.000e+01
9.885638000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.482e-02;5.000e+01
9.976638000;1.052e+00;7.499e-01;3.194e-03;7.125e-01;3.035e-03;1.052e+00;6.749e-01;2.875e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.482e-02;5.000e+01
9.986638000;1.052e+00;7.499e-01;3.196e-03;7.125e-01;3.036e-03;1.052e+00;6.749e-01;2.876e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.483e-02;5.000e+01
10.005638000;1.052e+00;7.499e-01;3.198e-03;7.125e-01;3.039e-03;1.052e+00;6.749e-01;2.878e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.483e-02;5.000e+01
10.583638000;1.052e+00;7.499e-01;3.254e-03;7.125e-01;3.092e-03;1.052e+00;6.749e-01;2.929e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.488e-02;5.000e+01
10.597638000;1.052e+00;7.499e-01;3.256e-03;7.125e-01;3.093e-03;1.052e+00;6.749e-01;2.930e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.488e-02;5.000e+01
10.638638000;1.052e+00;7.499e-01;3.259e-03;7.125e-01;3.097e-03;1.052e+00;6.749e-01;2.933e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.488e-02;5.000e+01
10.691638000;1.052e+00;7.499e-01;3.262e-03;7.125e-01;3.100e-03;1.052e+00;6.749e-01;2.936e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.489e-02;5.000e+01
11.180638000;1.052e+00;7.499e-01;3.296e-03;7.125e-01;3.131e-03;1.052e+00;6.749e-01;2.966e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.492e-02;5.000e+01
11.220638000;1.052e+00;7.499e-01;3.298e-03;7.125e-01;3.133e-03;1.052e+00;6.749e-01;2.968e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.492e-02;5.000e+01
11.318638000;1.052e+00;7.499e-01;3.302e-03;7.125e-01;3.138e-03;1.052e+00;6.749e-01;2.972e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.493e-02;5.000e+01
11.894638000;1.052e+00;7.499e-01;3.326e-03;7.125e-01;3.160e-03;1.052e+00;6.749e-01;2.993e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.494e-02;5.000e+01
13.448638000;1.052e+00;7.499e-01;3.339e-03;7.125e-01;3.172e-03;1.052e+00;6.749e-01;3.005e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.496e-02;5.000e+01
13.615638000;1.052e+00;7.499e-01;3.337e-03;7.125e-01;3.170e-03;1.052e+00;6.749e-01;3.003e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.496e-02;5.000e+01
14.577638000;1.052e+00;7.499e-01;3.321e-03;7.125e-01;3.156e-03;1.052e+00;6.749e-01;2.989e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.494e-02;5.000e+01
14.773638000;1.052e+00;7.499e-01;3.317e-03;7.125e-01;3.151e-03;1.052e+00;6.749e-01;2.985e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.494e-02;5.000e+01
14.820638000;1.052e+00;7.499e-01;3.316e-03;7.125e-01;3.150e-03;1.052e+00;6.749e-01;2.984e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.123e-01;-1.494e-02;5.000e+01
18.145638000;1.052e+00;7.499e-01;3.224e-03;7.125e-01;3.064e-03;1.052e+00;6.749e-01;2.902e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.485e-02;5.000e+01
18.419638000;1.052e+00;7.499e-01;3.218e-03;7.125e-01;3.057e-03;1.052e+00;6.749e-01;2.896e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.485e-02;5.000e+01
19.347638000;1.052e+00;7.499e-01;3.198e-03;7.125e-01;3.039e-03;1.052e+00;6.749e-01;2.878e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.482e-02;5.000e+01
20.002020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.000e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.000e+01
20.003020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.001e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.001e+01
20.007020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.001e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.001e+01
20.008020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.002e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.002e+01
20.012020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.002e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.002e+01
20.013020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.003e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.003e+01
20.017020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.003e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.003e+01
20.018020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.004e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.004e+01
20.022020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.004e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.004e+01
20.023020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.005e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.005e+01
20.027020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.005e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.005e+01
20.028020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.006e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.006e+01
20.032020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.006e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.006e+01
20.033020000;1.052e+00;7.499e-01;3.186e-03;7.125e-01;3.027e-03;1.052e+00;6.749e-01;2.867e-03;5.007e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.007e+01
20.036020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.007e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.007e+01
20.037020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.007e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.007e+01
20.038020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.008e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.008e+01
20.042020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.008e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.008e+01
20.043020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.009e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.009e+01
20.047020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.009e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.009e+01
20.048020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.010e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.010e+01
20.052020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.010e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.010e+01
20.053020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.011e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.011e+01
20.057020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.011e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.011e+01
20.058020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.012e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.012e+01
20.062020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.012e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.012e+01
20.063020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.013e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.013e+01
20.067020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.013e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.013e+01
20.068020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.014e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.014e+01
20.072020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.014e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.014e+01
20.073020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.015e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.015e+01
20.077020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.015e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.015e+01
20.078020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.016e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.016e+01
20.082020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.016e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.016e+01
20.083020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.017e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.017e+01
20.087020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.017e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.017e+01
20.088020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.018e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.018e+01
20.092020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.018e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.018e+01
20.093020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.019e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.019e+01
20.097020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.019e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.019e+01
20.098020000;1.052e+00;7.499e-01;3.184e-03;7.125e-01;3.026e-03;1.052e+00;6.749e-01;2.866e-03;5.020e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.020e+01
20.102020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.020e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.020e+01
20.103020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.021e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.021e+01
20.107020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.021e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.021e+01
20.108020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.022e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.022e+01
20.112020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.022e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.022e+01
20.113020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.023e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.023e+01
20.117020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.023e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.023e+01
20.118020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.024e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.024e+01
20.122020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.024e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.024e+01
20.123020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.025e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.025e+01
20.127020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.025e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.025e+01
20.128020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.026e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.026e+01
20.132020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.026e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.026e+01
20.133020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.027e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.027e+01
20.137020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.027e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.027e+01
20.138020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.028e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.028e+01
20.142020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.028e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.028e+01
20.143020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.029e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.029e+01
20.147020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.029e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.029e+01
20.148020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.030e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.030e+01
20.152020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.030e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.030e+01
20.153020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.031e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.031e+01
20.157020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.031e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.031e+01
20.158020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.032e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.032e+01
20.162020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.032e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.032e+01
20.163020000;1.052e+00;7.499e-01;3.183e-03;7.125e-01;3.025e-03;1.052e+00;6.749e-01;2.865e-03;5.033e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.033e+01
20.167020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.033e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.033e+01
20.168020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.034e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.034e+01
20.172020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.034e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.034e+01
20.173020000;1.052e+00;7.499e-01;3.182e-03;7.125e-01;3.024e-03;1.052e+00;6.749e-01;2.864e-03;5.035e+01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.124e-01;-1.481e-02;5.035e+01
