time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;1.789e-08;7.979e-01;-2.020e-08;1.051e+00;1.045e+00;8.083e-01;2.061e-02;1.044e+00;7.500e-01;7.922e-08;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.000741000;1.044e+00;8.333e-01;-3.335e-05;7.979e-01;-3.194e-05;1.051e+00;1.045e+00;8.083e-01;2.058e-02;1.044e+00;7.500e-01;-2.988e-05;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.001448000;1.044e+00;8.333e-01;-1.700e-04;7.979e-01;-1.628e-04;1.051e+00;1.045e+00;8.083e-01;2.045e-02;1.044e+00;7.500e-01;-1.529e-04;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.004699000;1.044e+00;8.330e-01;-1.303e-03;7.979e-01;-1.248e-03;1.051e+00;1.045e+00;8.083e-01;1.937e-02;1.044e+00;7.497e-01;-1.173e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.004930000;1.044e+00;8.330e-01;-1.372e-03;7.979e-01;-1.314e-03;1.051e+00;1.045e+00;8.083e-01;1.930e-02;1.044e+00;7.497e-01;-1.235e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.005160000;1.044e+00;8.330e-01;-1.437e-03;7.979e-01;-1.376e-03;1.051e+00;1.044e+00;8.083e-01;1.924e-02;1.044e+00;7.497e-01;-1.293e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.005391000;1.044e+00;8.329e-01;-1.499e-03;7.979e-01;-1.436e-03;1.050e+00;1.044e+00;8.083e-01;1.918e-02;1.044e+00;7.496e-01;-1.349e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.006543000;1.044e+00;8.329e-01;-1.757e-03;7.979e-01;-1.683e-03;1.050e+00;1.044e+00;8.083e-01;1.894e-02;1.044e+00;7.496e-01;-1.581e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.006773000;1.044e+00;8.329e-01;-1.799e-03;7.979e-01;-1.723e-03;1.050e+00;1.044e+00;8.083e-01;1.889e-02;1.044e+00;7.496e-01;-1.619e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
0.008847000;1.044e+00;8.328e-01;-2.067e-03;7.979e-01;-1.980e-03;1.050e+00;1.044e+00;8.083e-01;1.864e-02;1.044e+00;7.495e-01;-1.860e-03;1.000e+01;1.045e+00;5.000e+01;5.000e+01
