time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
30.183511000;1.064e+00;8.813e-01;1.719e-01;8.283e-01;1.615e-01;1.068e+00;1.064e+00;7.932e-01;1.547e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.185220000;1.061e+00;8.741e-01;1.418e-01;8.241e-01;1.337e-01;1.064e+00;1.061e+00;7.867e-01;1.276e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.185340000;1.060e+00;8.736e-01;1.398e-01;8.238e-01;1.318e-01;1.064e+00;1.060e+00;7.862e-01;1.258e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.188801000;1.055e+00;8.615e-01;9.165e-02;8.166e-01;8.688e-02;1.058e+00;1.055e+00;7.754e-01;8.249e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.189040000;1.055e+00;8.608e-01;8.895e-02;8.162e-01;8.434e-02;1.057e+00;1.055e+00;7.747e-01;8.005e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.190234000;1.053e+00;8.575e-01;7.643e-02;8.141e-01;7.257e-02;1.055e+00;1.053e+00;7.717e-01;6.879e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.190950000;1.052e+00;8.556e-01;6.966e-02;8.130e-01;6.619e-02;1.054e+00;1.052e+00;7.701e-01;6.270e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.191189000;1.052e+00;8.550e-01;6.752e-02;8.126e-01;6.417e-02;1.054e+00;1.052e+00;7.695e-01;6.077e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.192144000;1.051e+00;8.528e-01;5.950e-02;8.112e-01;5.659e-02;1.053e+00;1.051e+00;7.675e-01;5.355e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.192621000;1.051e+00;8.518e-01;5.579e-02;8.105e-01;5.309e-02;1.053e+00;1.051e+00;7.666e-01;5.021e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.197157000;1.048e+00;8.439e-01;2.882e-02;8.054e-01;2.750e-02;1.049e+00;1.048e+00;7.595e-01;2.593e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.197396000;1.048e+00;8.436e-01;2.774e-02;8.052e-01;2.648e-02;1.049e+00;1.048e+00;7.592e-01;2.497e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.198590000;1.047e+00;8.421e-01;2.278e-02;8.042e-01;2.176e-02;1.048e+00;1.047e+00;7.579e-01;2.050e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.199784000;1.047e+00;8.407e-01;1.845e-02;8.033e-01;1.763e-02;1.047e+00;1.047e+00;7.567e-01;1.661e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.200002000;1.046e+00;8.405e-01;1.772e-02;8.032e-01;1.694e-02;1.047e+00;1.046e+00;7.565e-01;1.595e-02;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.202304000;1.046e+00;8.384e-01;1.106e-02;8.017e-01;1.058e-02;1.046e+00;1.046e+00;7.546e-01;9.954e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.203072000;1.046e+00;8.378e-01;9.208e-03;8.013e-01;8.807e-03;1.046e+00;1.046e+00;7.540e-01;8.287e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.203840000;1.045e+00;8.373e-01;7.517e-03;8.010e-01;7.191e-03;1.046e+00;1.045e+00;7.535e-01;6.765e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.204352000;1.045e+00;8.369e-01;6.472e-03;8.007e-01;6.192e-03;1.046e+00;1.045e+00;7.532e-01;5.825e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.208231000;1.044e+00;8.349e-01;3.578e-04;7.994e-01;3.425e-04;1.045e+00;1.044e+00;7.515e-01;3.220e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.208692000;1.044e+00;8.348e-01;-1.911e-04;7.993e-01;-1.830e-04;1.045e+00;1.044e+00;7.513e-01;-1.720e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.210073000;1.044e+00;8.343e-01;-1.660e-03;7.989e-01;-1.590e-03;1.045e+00;1.044e+00;7.509e-01;-1.494e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.210994000;1.044e+00;8.340e-01;-2.503e-03;7.987e-01;-2.397e-03;1.044e+00;1.044e+00;7.506e-01;-2.253e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.216979000;1.044e+00;8.329e-01;-6.031e-03;7.980e-01;-5.778e-03;1.044e+00;1.044e+00;7.496e-01;-5.428e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.217900000;1.044e+00;8.328e-01;-6.352e-03;7.979e-01;-6.086e-03;1.044e+00;1.044e+00;7.495e-01;-5.717e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.220202000;1.044e+00;8.327e-01;-6.977e-03;7.978e-01;-6.685e-03;1.044e+00;1.044e+00;7.494e-01;-6.279e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.221123000;1.044e+00;8.326e-01;-7.168e-03;7.978e-01;-6.868e-03;1.044e+00;1.044e+00;7.493e-01;-6.451e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.222965000;1.044e+00;8.325e-01;-7.466e-03;7.978e-01;-7.154e-03;1.044e+00;1.044e+00;7.493e-01;-6.719e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.228767000;1.044e+00;8.325e-01;-7.892e-03;7.978e-01;-7.563e-03;1.044e+00;1.044e+00;7.493e-01;-7.103e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.229595000;1.044e+00;8.326e-01;-7.910e-03;7.978e-01;-7.580e-03;1.044e+00;1.044e+00;7.493e-01;-7.119e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.470027000;1.044e+00;8.334e-01;-1.843e-03;7.981e-01;-1.765e-03;1.045e+00;1.044e+00;7.501e-01;-1.659e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02
30.961027000;1.044e+00;8.333e-01;-4.833e-04;7.979e-01;-4.628e-04;1.045e+00;1.044e+00;7.500e-01;-4.350e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02
100.000000000;1.044e+00;8.333e-01;-2.456e-09;7.979e-01;-4.279e-09;1.045e+00;1.044e+00;7.500e-01;-2.484e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02
