time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.032e+00;8.217e-01;-5.396e-02;7.965e-01;-5.231e-02;1.015e+00;1.042e+00;8.085e-01;6.509e-03;1.032e+00;7.396e-01;-4.857e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001416;1.032e+00;8.218e-01;-5.407e-02;7.966e-01;-5.241e-02;1.015e+00;1.042e+00;8.086e-01;6.426e-03;1.032e+00;7.397e-01;-4.866e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001448;1.032e+00;8.218e-01;-5.406e-02;7.966e-01;-5.240e-02;1.015e+00;1.042e+00;8.086e-01;6.434e-03;1.032e+00;7.397e-01;-4.865e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002533;1.032e+00;8.222e-01;-5.361e-02;7.969e-01;-5.196e-02;1.016e+00;1.042e+00;8.089e-01;6.894e-03;1.032e+00;7.400e-01;-4.825e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002591;1.032e+00;8.222e-01;-5.358e-02;7.969e-01;-5.193e-02;1.016e+00;1.042e+00;8.089e-01;6.929e-03;1.032e+00;7.400e-01;-4.822e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003376;1.032e+00;8.226e-01;-5.302e-02;7.972e-01;-5.138e-02;1.016e+00;1.043e+00;8.091e-01;7.496e-03;1.032e+00;7.403e-01;-4.772e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003440;1.032e+00;8.226e-01;-5.297e-02;7.972e-01;-5.133e-02;1.016e+00;1.043e+00;8.091e-01;7.549e-03;1.032e+00;7.404e-01;-4.767e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.004812;1.032e+00;8.235e-01;-5.167e-02;7.978e-01;-5.006e-02;1.017e+00;1.043e+00;8.096e-01;8.859e-03;1.032e+00;7.411e-01;-4.650e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.004940;1.032e+00;8.235e-01;-5.153e-02;7.979e-01;-4.993e-02;1.017e+00;1.043e+00;8.097e-01;8.994e-03;1.032e+00;7.412e-01;-4.638e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.004e+01;5.004e+01
0.005013;1.032e+00;8.236e-01;-5.146e-02;7.979e-01;-4.985e-02;1.017e+00;1.043e+00;8.097e-01;9.072e-03;1.032e+00;7.412e-01;-4.631e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.004e+01;5.004e+01
0.007098;1.033e+00;8.251e-01;-4.914e-02;7.990e-01;-4.758e-02;1.018e+00;1.044e+00;8.106e-01;1.141e-02;1.033e+00;7.426e-01;-4.422e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.004e+01;5.004e+01
0.007226;1.033e+00;8.252e-01;-4.899e-02;7.990e-01;-4.744e-02;1.018e+00;1.044e+00;8.107e-01;1.156e-02;1.033e+00;7.427e-01;-4.410e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.010135;1.033e+00;8.273e-01;-4.594e-02;8.005e-01;-4.445e-02;1.020e+00;1.045e+00;8.120e-01;1.466e-02;1.033e+00;7.446e-01;-4.134e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.015203;1.034e+00;8.302e-01;-4.210e-02;8.028e-01;-4.071e-02;1.022e+00;1.046e+00;8.140e-01;1.858e-02;1.034e+00;7.472e-01;-3.789e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.015895;1.034e+00;8.305e-01;-4.172e-02;8.030e-01;-4.034e-02;1.022e+00;1.046e+00;8.142e-01;1.897e-02;1.034e+00;7.475e-01;-3.755e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
