time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.042e+00;8.297e-01;-5.428e-02;7.965e-01;-5.211e-02;1.025e+00;1.052e+00;8.085e-01;6.202e-03;1.042e+00;7.467e-01;-4.885e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000073;1.042e+00;8.297e-01;-5.451e-02;7.965e-01;-5.233e-02;1.025e+00;1.052e+00;8.085e-01;5.980e-03;1.042e+00;7.467e-01;-4.906e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000087;1.042e+00;8.296e-01;-5.455e-02;7.965e-01;-5.238e-02;1.025e+00;1.052e+00;8.085e-01;5.937e-03;1.042e+00;7.467e-01;-4.910e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000188;1.042e+00;8.296e-01;-5.487e-02;7.965e-01;-5.268e-02;1.025e+00;1.052e+00;8.085e-01;5.636e-03;1.042e+00;7.467e-01;-4.938e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000203;1.042e+00;8.296e-01;-5.492e-02;7.965e-01;-5.272e-02;1.025e+00;1.052e+00;8.085e-01;5.593e-03;1.042e+00;7.466e-01;-4.942e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000390;1.042e+00;8.296e-01;-5.549e-02;7.965e-01;-5.328e-02;1.025e+00;1.052e+00;8.085e-01;5.047e-03;1.042e+00;7.466e-01;-4.994e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000404;1.042e+00;8.295e-01;-5.553e-02;7.965e-01;-5.332e-02;1.025e+00;1.052e+00;8.085e-01;5.005e-03;1.042e+00;7.466e-01;-4.998e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000462;1.042e+00;8.295e-01;-5.571e-02;7.965e-01;-5.349e-02;1.025e+00;1.052e+00;8.085e-01;4.840e-03;1.042e+00;7.466e-01;-5.014e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000476;1.042e+00;8.295e-01;-5.575e-02;7.964e-01;-5.353e-02;1.025e+00;1.052e+00;8.085e-01;4.799e-03;1.042e+00;7.466e-01;-5.018e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000563;1.042e+00;8.295e-01;-5.601e-02;7.964e-01;-5.378e-02;1.025e+00;1.052e+00;8.085e-01;4.555e-03;1.042e+00;7.466e-01;-5.041e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000577;1.042e+00;8.295e-01;-5.605e-02;7.964e-01;-5.382e-02;1.025e+00;1.052e+00;8.085e-01;4.515e-03;1.042e+00;7.465e-01;-5.045e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000646;1.042e+00;8.295e-01;-5.625e-02;7.964e-01;-5.401e-02;1.025e+00;1.052e+00;8.085e-01;4.323e-03;1.042e+00;7.465e-01;-5.063e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000672;1.041e+00;8.295e-01;-5.633e-02;7.964e-01;-5.408e-02;1.025e+00;1.052e+00;8.085e-01;4.251e-03;1.041e+00;7.465e-01;-5.070e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000739;1.041e+00;8.295e-01;-5.652e-02;7.964e-01;-5.427e-02;1.025e+00;1.052e+00;8.085e-01;4.067e-03;1.041e+00;7.465e-01;-5.087e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000755;1.041e+00;8.294e-01;-5.657e-02;7.964e-01;-5.432e-02;1.025e+00;1.052e+00;8.085e-01;4.022e-03;1.041e+00;7.465e-01;-5.091e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000787;1.041e+00;8.294e-01;-5.666e-02;7.964e-01;-5.440e-02;1.024e+00;1.052e+00;8.085e-01;3.936e-03;1.041e+00;7.465e-01;-5.099e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000960;1.041e+00;8.294e-01;-5.715e-02;7.964e-01;-5.487e-02;1.024e+00;1.052e+00;8.085e-01;3.474e-03;1.041e+00;7.465e-01;-5.143e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.000989;1.041e+00;8.294e-01;-5.723e-02;7.964e-01;-5.495e-02;1.024e+00;1.052e+00;8.085e-01;3.398e-03;1.041e+00;7.464e-01;-5.151e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001128;1.041e+00;8.294e-01;-5.761e-02;7.964e-01;-5.532e-02;1.024e+00;1.052e+00;8.085e-01;3.038e-03;1.041e+00;7.464e-01;-5.185e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001160;1.041e+00;8.293e-01;-5.769e-02;7.964e-01;-5.540e-02;1.024e+00;1.052e+00;8.085e-01;2.956e-03;1.041e+00;7.464e-01;-5.192e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001224;1.041e+00;8.293e-01;-5.787e-02;7.964e-01;-5.556e-02;1.024e+00;1.052e+00;8.085e-01;2.794e-03;1.041e+00;7.464e-01;-5.208e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001256;1.041e+00;8.293e-01;-5.795e-02;7.963e-01;-5.565e-02;1.024e+00;1.052e+00;8.085e-01;2.714e-03;1.041e+00;7.464e-01;-5.215e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001416;1.041e+00;8.293e-01;-5.837e-02;7.963e-01;-5.605e-02;1.024e+00;1.052e+00;8.086e-01;2.319e-03;1.041e+00;7.464e-01;-5.253e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001448;1.041e+00;8.293e-01;-5.845e-02;7.963e-01;-5.613e-02;1.024e+00;1.052e+00;8.086e-01;2.241e-03;1.041e+00;7.464e-01;-5.260e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001480;1.041e+00;8.293e-01;-5.853e-02;7.963e-01;-5.620e-02;1.024e+00;1.052e+00;8.086e-01;2.164e-03;1.041e+00;7.464e-01;-5.268e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001512;1.041e+00;8.293e-01;-5.861e-02;7.963e-01;-5.628e-02;1.024e+00;1.052e+00;8.086e-01;2.088e-03;1.041e+00;7.463e-01;-5.275e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001640;1.041e+00;8.293e-01;-5.893e-02;7.963e-01;-5.659e-02;1.024e+00;1.052e+00;8.086e-01;1.785e-03;1.041e+00;7.463e-01;-5.304e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001672;1.041e+00;8.292e-01;-5.901e-02;7.963e-01;-5.667e-02;1.024e+00;1.052e+00;8.086e-01;1.711e-03;1.041e+00;7.463e-01;-5.311e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001832;1.041e+00;8.292e-01;-5.940e-02;7.963e-01;-5.704e-02;1.024e+00;1.052e+00;8.086e-01;1.345e-03;1.041e+00;7.463e-01;-5.346e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.001864;1.041e+00;8.292e-01;-5.947e-02;7.963e-01;-5.711e-02;1.023e+00;1.052e+00;8.086e-01;1.273e-03;1.041e+00;7.463e-01;-5.352e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002024;1.041e+00;8.292e-01;-5.984e-02;7.963e-01;-5.747e-02;1.023e+00;1.052e+00;8.086e-01;9.214e-04;1.041e+00;7.463e-01;-5.386e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002056;1.041e+00;8.292e-01;-5.992e-02;7.963e-01;-5.754e-02;1.023e+00;1.051e+00;8.086e-01;8.528e-04;1.041e+00;7.463e-01;-5.392e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002152;1.041e+00;8.292e-01;-6.013e-02;7.963e-01;-5.775e-02;1.023e+00;1.051e+00;8.086e-01;6.478e-04;1.041e+00;7.463e-01;-5.412e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002184;1.041e+00;8.292e-01;-6.020e-02;7.963e-01;-5.782e-02;1.023e+00;1.051e+00;8.086e-01;5.812e-04;1.041e+00;7.462e-01;-5.418e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002299;1.041e+00;8.292e-01;-6.045e-02;7.963e-01;-5.806e-02;1.023e+00;1.051e+00;8.086e-01;3.435e-04;1.041e+00;7.462e-01;-5.441e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
